1.049
1.062
1.087
1.145
1.290
1.479
1.415
1.320
1.285
1.289
1.319
1.375
1.464
1.603
1.822
2.185
2.832
4.133
6.893
7.715
4.873
3.391
2.655
2.239
1.980
1.808
1.687
1.600
1.534
1.485
1.446
1.416
1.393
1.374
1.360
1.349
1.340
1.334
1.330
1.327
1.327
1.327
1.330
1.333
1.338
1.343
1.350
1.359
1.368
1.379
1.391
